###Input_File	Marker	keep_Audio	Start_formatiert	Ende_formatiert	Start_(sek.)	Ende_(sek.)	Länge_(sek.)	Beschreibung	Ort	Lokation	DateTime
VxZbS_E400_7091.jpg		no	3:00	3:05	180.000	185.000	5.000	Der Dom zu Speyer	Speyer		4.4.17 (Di) 12:14
VxZcR_iPh5s_2569.jpg		no	3:05	3:10	185.000	190.000	5.000	Das Stadthaus zu Speyer	Speyer		4.4.17 (Di) 12:14
VxZiY_E400_7096.jpg		no	3:10	3:15	190.000	195.000	5.000	Der Dom zu Speyer	Speyer		4.4.17 (Di) 12:17
VxZjV_E400_7097.jpg		no	3:15	3:20	195.000	200.000	5.000	Der Dom zu Speyer	Speyer		4.4.17 (Di) 12:17
VxZwY_E400_7099.jpg		no	3:20	3:25	200.000	205.000	5.000	Der Dom zu Speyer	Speyer		4.4.17 (Di) 12:23
VyQqY_iPh5s_2630.jpg		no	3:25	3:30	205.000	210.000	5.000	Spaziergang am neuen Rheinhafen in Speyer	Speyer		4.4.17 (Di) 15:32
WcGbI_iPh5s_6381.jpg		no	3:30	3:35	210.000	215.000	5.000	Morgenwanderung auf die Rietburg bei Edenkoben in der Südpfalz	Edenkoben	Rhodt unter Rietburg	5.4.17 (Mi) 9:04
WdRaS_E400_7109.jpg		no	3:35	3:40	215.000	220.000	5.000	Am Rhein bei Leimersheim in der Südpfalz	Leimersheim	Am Rhein	5.4.17 (Mi) 16:01
WdSvG_E400_7113.jpg		no	3:40	3:45	220.000	225.000	5.000	Am Rhein bei Leimersheim in der Südpfalz	Leimersheim	Am Rhein	5.4.17 (Mi) 16:21
WdYdS_Scrsh_9305.jpg		no	3:45	3:50	225.000	230.000	5.000				5.4.17 (Mi) 17:21
WdYdV_Scrsh_9306.jpg		no	3:50	3:55	230.000	235.000	5.000				5.4.17 (Mi) 17:21
