###Input_File	Marker	keep_Audio	Start_formatiert	Ende_formatiert	Start_(sek.)	Ende_(sek.)	Länge_(sek.)	Beschreibung	Ort	Lokation	DateTime	AddToStart	1.00
NzRxYs_M50_2179.jpg		no	4:20	4:25	259.763	264.763	5.000	Kuchen ist nichts für Hunde			23.3.23 (Do) 15:35
NzVmYg_iPhSE_7733.jpg		no	4:25	4:30	264.763	269.763	5.000	Am Hochwasserrückhaltebecken Rappenbach			24.3.23 (Fr) 9:03
NzVuHt_M50_2197.jpg		no	4:30	4:35	269.763	274.763	5.000	Im Wohnmobil läßt es sich aushalten			24.3.23 (Fr) 10:26
NzVuJp_M50_2201.jpg		no	4:35	4:40	274.763	279.763	5.000	Im Wohnmobil läßt es sich aushalten			24.3.23 (Fr) 10:27
NzVuPf_M50_2206.jpg		no	4:40	4:45	279.763	284.763	5.000	Im Wohnmobil läßt es sich aushalten			24.3.23 (Fr) 10:29
OaGqWx_iPhSE_7738.jpg		no	4:45	4:50	284.763	289.763	5.000	Am Hochwasserrückhaltebecken Rappenbach			26.3.23 (So) 16:30
OaGwTd_M50_2253.jpg		no	4:50	4:55	289.763	294.763	5.000	Am Hochwasserrückhaltebecken Rappenbach			26.3.23 (So) 17:36
OaGxAr_M50_2260.jpg		no	4:55	5:00	294.763	299.763	5.000	Das Hochwasserrückhaltebecken Rappenbach			26.3.23 (So) 17:39
ObYrXy_iPad9_7813.jpg		no	5:00	5:05	299.763	304.763	5.000	Schmusezeit auf dem Fernsehsessel			4.4.23 (Di) 15:30
ObYuMk_M50_2268.jpg		no	5:05	5:10	304.763	309.763	5.000	Tommy lebt sich ein			4.4.23 (Di) 15:59
